task,task_id,arm,condition,repeat,layer,alpha,beta,episode,init_state,success,rollout_steps,checkpoint,candidate_sha,conceptor_source,gpu,output_dir
LR2a,0,H,BASELINE,2,11,0.5,0.3,4,4,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,5,5,1,352,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,6,6,1,322,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,7,7,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,8,8,1,458,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,9,9,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,10,10,1,263,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,11,11,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,12,12,1,317,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,13,13,1,320,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,BASELINE,2,11,0.5,0.3,14,14,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,0,0,1,273,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,1,1,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,2,2,1,219,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,3,3,1,308,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,4,4,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,5,5,1,423,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,6,6,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,7,7,1,233,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,8,8,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,9,9,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,10,10,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,11,11,1,304,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,12,12,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,13,13,1,230,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,PAPER_GLOBAL,2,11,0.5,0.3,14,14,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate for_subin/build_conceptors.py (defaults) on brandonyang/pi05-libero-activations-v1-2000-15env@3e3a8fe2,1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/global_L11_a0.5_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,0,0,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,1,1,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,2,2,1,238,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,3,3,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,4,4,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,5,5,1,257,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,6,6,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,7,7,1,409,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,8,8,1,245,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,9,9,1,254,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,10,10,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,11,11,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,12,12,1,306,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,13,13,1,234,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,H,RANDOM_CONTROL,2,11,0.5,0.3,14,14,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,candidate compute_random_conceptor(seed=layer*100+int(beta*10)),1,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/H/rep2/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/random_L11_b0.3
LR2a,0,T,BASELINE,1,11,0.5,0.3,0,15,1,425,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep1/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,T,BASELINE,1,11,0.5,0.3,1,16,1,409,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep1/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,T,BASELINE,1,11,0.5,0.3,2,17,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep1/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,T,BASELINE,1,11,0.5,0.3,3,18,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep1/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,T,BASELINE,1,11,0.5,0.3,4,19,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep1/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,T,BASELINE,1,11,0.5,0.3,5,20,1,394,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep1/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,T,BASELINE,1,11,0.5,0.3,6,21,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep1/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,T,BASELINE,1,11,0.5,0.3,7,22,1,370,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep1/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
LR2a,0,T,BASELINE,1,11,0.5,0.3,8,23,0,520,checkpoints/openpi-libero-2000 (HF brandonyang/openpi-libero-2000 rev aaeeabc72f8a),29059a537ce123abdab7a4e164db0c72eeff8024,none,0,/tmp/claude-1000/-home-stanley-Stanley-ws-COAST-research-COAST/dd2dd40c-4801-4748-8fa9-5fc7ffed3e09/scratchpad/phase7a/runs/LR2a/T/rep1/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato/baseline
